,IRN,School District,County,Students Disability,Students EL,Students EconDis,Students White,Students Black,Students Latino,Students Asian,Students NativeAm,Students NatHaw,Students Multi,Total Students,PI,Property Tax per Student 2018,Property Tax per Student Mean,Percent Black,Percent White,Percent Disability,Percent Latino,Percent Asian,Percent NativeAm,Percent NatHaw,Percent Multi,Percent EconDis,Percent EL,Students NonWhite,Percent NonWhite
563,50252,Weathersfield Local,Trumbull,136,0,481,896,13,23,0,0,0,53,992,96.722,133245.2694992171,117319.4816084816,0.01310483870967742,0.9032258064516128,0.13709677419354838,0.023185483870967742,0.0,0.0,0.0,0.05342741935483871,0.4848790322580645,0.0,96,0.0967741935483871
564,50278,Garaway Local,Tuscarawas,170,0,410,1118,0,45,0,0,0,19,1190,91.282,212702.7189324437,181779.87589279644,0.0,0.9394957983193276,0.14285714285714285,0.037815126050420166,0.0,0.0,0.0,0.015966386554621848,0.3445378151260504,0.0,72,0.060504201680672276
565,50286,Indian Valley Local,Tuscarawas,208,0,741,1689,0,18,0,0,0,16,1730,92.09899999999999,128309.80689771482,103243.58077699994,0.0,0.976300578034682,0.12023121387283235,0.01040462427745665,0.0,0.0,0.0,0.009248554913294798,0.4283236994219653,0.0,41,0.023699421965317918
566,50294,Strasburg-Franklin Local,Tuscarawas,66,0,131,495,0,23,0,0,0,14,534,91.669,180054.36683040552,151018.48546002473,0.0,0.9269662921348316,0.12359550561797752,0.04307116104868914,0.0,0.0,0.0,0.02621722846441948,0.2453183520599251,0.0,39,0.07303370786516854
567,50302,Tuscarawas Valley Local,Tuscarawas,127,0,312,1272,0,13,0,0,0,17,1315,96.65799999999999,198795.42638677478,147160.89321050487,0.0,0.9673003802281368,0.09657794676806084,0.009885931558935359,0.0,0.0,0.0,0.012927756653992395,0.2372623574144487,0.0,43,0.03269961977186312
568,50328,Fairbanks Local,Union,108,0,140,1011,19,15,12,0,0,15,1073,96.957,252547.8966514318,229691.88318660308,0.017707362534948742,0.9422180801491148,0.10065237651444547,0.013979496738117428,0.011183597390493944,0.0,0.0,0.013979496738117428,0.13047530288909598,0.0,62,0.05778191985088538
569,50336,North Union Local School District,Union,235,0,542,1452,0,18,0,0,0,30,1508,92.182,169172.66253386866,141579.48632534395,0.0,0.9628647214854112,0.15583554376657824,0.011936339522546418,0.0,0.0,0.0,0.01989389920424403,0.3594164456233422,0.0,56,0.037135278514588865
570,50351,Crestview Local,Van Wert,135,0,281,744,0,18,0,0,0,25,799,98.54,225758.6189033077,183260.32796814552,0.0,0.9311639549436797,0.16896120150187735,0.022528160200250308,0.0,0.0,0.0,0.03128911138923655,0.35168961201501875,0.0,55,0.0688360450563204
571,50369,Lincolnview Local,Van Wert,107,0,306,821,0,28,0,0,0,10,866,96.524,203439.60715520446,183237.4086258481,0.0,0.9480369515011547,0.1235565819861432,0.03233256351039261,0.0,0.0,0.0,0.011547344110854505,0.3533487297921478,0.0,45,0.05196304849884527
572,50393,Vinton County Local,Vinton,338,0,1984,1919,0,13,0,0,0,38,1984,83.834,154415.13406253027,113008.2258163579,0.0,0.9672379032258064,0.17036290322580644,0.00655241935483871,0.0,0.0,0.0,0.019153225806451613,1.0,0.0,65,0.03276209677419355
573,50419,Carlisle Local,Warren,176,0,487,1511,0,38,0,0,0,35,1597,91.047,118057.449478445,104489.77756112377,0.0,0.9461490294301816,0.11020663744520977,0.023794614902943014,0.0,0.0,0.0,0.02191609267376331,0.3049467752035065,0.0,86,0.05385097056981841
574,50427,Springboro Community City,Warren,562,20,389,5631,126,97,182,0,0,125,6163,100.353,212509.30911535394,170397.9758719243,0.020444588674346908,0.9136784033749796,0.09118935583319812,0.01573908810644167,0.029531072529612207,0.0,0.0,0.020282330034074314,0.06311861106603926,0.0032451728054518907,532,0.08632159662502029
575,50435,Kings Local,Warren,574,161,648,4013,105,246,226,0,0,198,4794,100.68799999999999,200487.1554789893,177531.6692931184,0.02190237797246558,0.8370880267000417,0.11973299958281185,0.05131414267834793,0.04714226115978306,0.0,0.0,0.04130162703379224,0.13516896120150187,0.033583646224447226,781,0.16291197329995827
576,50443,Little Miami Local,Warren,597,38,779,4337,90,174,36,0,0,204,4843,96.01799999999999,209153.6398405991,185151.60194522762,0.01858352260995251,0.8955193062151559,0.12327069997935165,0.03592814371257485,0.007433409043981005,0.0,0.0,0.042122651249225686,0.1608507123683667,0.007846376213091059,506,0.1044806937848441
577,50450,Mason City,Warren,899,787,840,6079,443,524,827,17,19,506,10413,104.54,194838.61572264164,156968.3246859084,0.04254297512724479,0.5837894939018534,0.08633438970517622,0.05032171324306156,0.08485559990608124,0.0016325746662825315,0.002304811293575339,0.048593104772880064,0.08066839527513685,0.07557860366849131,4334,0.4162105060981465
578,50468,Wayne Local,Warren,118,0,233,1378,0,34,0,0,0,42,1473,105.221,212135.2356519932,177909.13457432168,0.0,0.9355057705363204,0.08010862186014936,0.02308214528173795,0.0,0.0,0.0,0.028513238289205708,0.1581805838424983,0.0,95,0.06449422946367958
579,50484,Fort Frye Local,Washington,173,0,419,920,0,0,0,0,0,13,947,89.21900000000002,293955.31614088314,208247.8616612549,0.0,0.9714889123548046,0.18268215417106654,0.0,0.0,0.0,0.0,0.013727560718057022,0.4424498416050686,0.0,27,0.028511087645195356
580,50492,Frontier Local,Washington,81,0,272,563,0,11,0,0,0,10,585,82.13300000000002,123334.05959527876,98601.74879400812,0.0,0.9623931623931624,0.13846153846153847,0.018803418803418803,0.0,0.0,0.0,0.017094017094017096,0.464957264957265,0.0,22,0.037606837606837605
581,50500,Warren Local,Washington,212,0,731,1927,19,29,0,0,0,32,2017,87.56400000000002,149853.22783160786,119051.62201610768,0.009419930589985128,0.955379276152702,0.105106593951413,0.014377788795240456,0.0,0.0,0.0,0.015865146256817054,0.3624194348041646,0.0,90,0.04462072384729797
582,50518,Wolf Creek Local,Washington,95,0,198,590,0,0,0,0,0,0,606,88.818,396957.7064069596,267961.61004050577,0.0,0.9735973597359736,0.15676567656765678,0.0,0.0,0.0,0.0,0.0,0.32673267326732675,0.0,16,0.026402640264026403
583,50534,Chippewa Local,Wayne,155,0,386,1231,0,21,0,0,0,22,1290,100.529,173215.3217310023,146641.75077149933,0.0,0.9542635658914728,0.12015503875968993,0.01627906976744186,0.0,0.0,0.0,0.017054263565891473,0.2992248062015504,0.0,59,0.04573643410852713
584,50542,Dalton Local,Wayne,81,27,200,792,15,31,0,0,0,13,856,98.671,213259.93527666773,179660.8861521637,0.01752336448598131,0.9252336448598132,0.09462616822429906,0.036214953271028034,0.0,0.0,0.0,0.015186915887850469,0.2336448598130841,0.03154205607476635,64,0.07476635514018691
585,50559,Green Local,Wayne,107,0,266,983,10,30,0,0,0,22,1056,93.297,152624.11577458147,132911.45713554914,0.00946969696969697,0.9308712121212122,0.10132575757575757,0.028409090909090905,0.0,0.0,0.0,0.02083333333333333,0.2518939393939394,0.0,73,0.06912878787878787
586,50567,Norwayne Local,Wayne,157,0,358,1393,0,17,0,0,0,36,1456,101.118,130554.20519915533,124657.0948414412,0.0,0.9567307692307692,0.10782967032967034,0.011675824175824176,0.0,0.0,0.0,0.024725274725274724,0.2458791208791209,0.0,63,0.04326923076923077
587,50575,Northwestern Local,Wayne,138,0,490,1260,0,36,0,0,0,35,1338,89.206,140549.0122647692,122298.51496794824,0.0,0.9417040358744396,0.1031390134529148,0.02690582959641256,0.0,0.0,0.0,0.02615844544095665,0.3662182361733931,0.0,78,0.05829596412556054
588,50583,Southeast Local,Wayne,170,96,489,1304,0,34,0,0,0,19,1363,94.301,295928.19621358195,211593.38844184324,0.0,0.9567131327953045,0.12472487160674982,0.02494497432134996,0.0,0.0,0.0,0.013939838591342629,0.3587674247982392,0.07043286867204697,59,0.04328686720469552
589,50591,Triway Local,Wayne,179,0,482,1487,12,39,0,0,0,33,1578,95.90299999999999,194043.19491212905,155027.99363549476,0.0076045627376425855,0.9423320659062104,0.11343472750316855,0.024714828897338403,0.0,0.0,0.0,0.02091254752851711,0.30544993662864384,0.0,91,0.05766793409378961
590,50617,Edgerton Local,Williams,52,0,189,539,0,36,0,0,0,0,594,94.913,152357.18763235913,130286.71398596485,0.0,0.9074074074074074,0.08754208754208755,0.060606060606060615,0.0,0.0,0.0,0.0,0.3181818181818182,0.0,55,0.0925925925925926
591,50625,Edon Northwest Local,Williams,61,0,164,463,0,17,0,0,0,0,487,95.215,162987.95510539284,141298.81410974715,0.0,0.9507186858316222,0.12525667351129366,0.03490759753593429,0.0,0.0,0.0,0.0,0.3367556468172485,0.0,24,0.04928131416837783
592,50633,Millcreek-West Unity Local,Williams,75,0,211,466,0,26,0,0,0,10,504,89.929,149807.84028895607,120747.88673599664,0.0,0.9246031746031746,0.1488095238095238,0.051587301587301584,0.0,0.0,0.0,0.01984126984126984,0.4186507936507937,0.0,38,0.07539682539682539
593,50641,North Central Local,Williams,74,11,214,512,0,48,0,0,0,0,569,90.745,174784.59350789446,146786.0129987508,0.0,0.8998242530755711,0.13005272407732865,0.0843585237258348,0.0,0.0,0.0,0.0,0.37609841827768015,0.019332161687170474,57,0.10017574692442882
594,50658,Stryker Local,Williams,68,0,173,349,0,50,0,0,0,0,407,92.26799999999999,176986.09235754792,139490.58688897445,0.0,0.8574938574938575,0.16707616707616707,0.12285012285012285,0.0,0.0,0.0,0.0,0.4250614250614251,0.0,58,0.14250614250614252
595,50674,Eastwood Local,Wood,147,0,324,1301,28,92,0,0,0,0,1438,101.022,214627.80626700897,176908.08410196254,0.019471488178025038,0.9047287899860916,0.10222531293463144,0.06397774687065369,0.0,0.0,0.0,0.0,0.2253129346314325,0.0,137,0.0952712100139082
596,50682,Elmwood Local,Wood,205,0,486,1122,0,71,0,0,0,32,1230,91.93799999999999,167999.77841979222,128143.10716621381,0.0,0.9121951219512195,0.16666666666666666,0.057723577235772365,0.0,0.0,0.0,0.026016260162601626,0.3951219512195122,0.0,108,0.08780487804878047
597,50690,Lake Local,Wood,165,0,474,1352,37,148,0,0,0,50,1597,88.36800000000002,156967.49406803626,138593.41487545546,0.023168440826549785,0.8465873512836568,0.10331872260488416,0.09267376330619913,0.0,0.0,0.0,0.03130870381966186,0.2968065122103945,0.0,245,0.15341264871634314
598,50708,North Baltimore Local,Wood,82,0,273,545,0,61,0,0,0,14,630,88.045,161760.6709149934,125447.60702380438,0.0,0.8650793650793651,0.13015873015873014,0.09682539682539684,0.0,0.0,0.0,0.022222222222222227,0.43333333333333335,0.0,85,0.1349206349206349
599,50716,Northwood Local Schools,Wood,137,0,458,724,13,124,11,0,0,40,912,79.89800000000002,154126.2808959024,140339.84213751493,0.014254385964912282,0.7938596491228069,0.15021929824561406,0.13596491228070176,0.01206140350877193,0.0,0.0,0.04385964912280702,0.5021929824561403,0.0,188,0.20614035087719296
600,50724,Otsego Local,Wood,202,0,361,1443,13,114,0,0,0,0,1587,89.795,173173.38065895205,157620.6396427198,0.008191556395715184,0.9092627599243857,0.12728418399495905,0.07183364839319471,0.0,0.0,0.0,0.0,0.22747321991178324,0.0,144,0.09073724007561436
601,50740,Mohawk Local,Wyandot,122,0,217,912,11,0,0,0,0,0,932,92.838,214652.0010538165,155208.65761904576,0.011802575107296138,0.9785407725321889,0.13090128755364808,0.0,0.0,0.0,0.0,0.0,0.23283261802575106,0.0,20,0.02145922746781116
602,61903,Adams County Ohio Valley Local,Adams,631,0,1952,3626,0,43,0,0,0,46,3730,81.61399999999999,103415.40097612198,89782.2314100884,0.0,0.9721179624664879,0.16916890080428953,0.011528150134048258,0.0,0.0,0.0,0.012332439678284185,0.5233243967828418,0.0,104,0.027882037533512063
603,65680,Gallia County Local,Gallia,363,0,2190,2070,54,13,0,0,0,54,2201,80.141,214688.97388777297,208328.13500189237,0.02453430258973194,0.9404815992730576,0.16492503407542025,0.005906406179009541,0.0,0.0,0.0,0.02453430258973194,0.9950022716946842,0.0,131,0.0595184007269423
604,69682,East Guernsey Local,Guernsey,156,0,483,989,0,11,0,0,0,23,1027,86.09200000000001,282758.802704259,179678.32240312835,0.0,0.9629990262901656,0.1518987341772152,0.010710808179162607,0.0,0.0,0.0,0.022395326192794548,0.4703018500486855,0.0,38,0.03700097370983447
605,91397,Tri-County North Local,Preble,72,0,303,747,0,17,0,0,0,18,787,87.04899999999999,158458.7496960504,135144.15691298913,0.0,0.949174078780178,0.0914866581956798,0.0216010165184244,0.0,0.0,0.0,0.022871664548919948,0.3850063532401525,0.0,40,0.050825921219822115
606,139303,Monroe Local,Butler,297,111,653,2236,124,237,79,0,0,109,2791,97.182,129311.70207539355,127649.65465538586,0.044428520243640274,0.8011465424579004,0.10641347187388032,0.08491580078824794,0.02830526692941598,0.0,0.0,0.039054102472232184,0.2339663203152992,0.03977069150841992,555,0.1988534575420996
